MsgID.STATE,1527348119.8947570,False,False
MsgID.GLOBAL_POSITION,1527348171.4968541,-122.3977898,37.7943503,5.0030000
MsgID.LOCAL_VELOCITY,1527348171.4968541,8.4200000,-0.0600000,0.0000000
MsgID.LOCAL_POSITION,1527348171.5011592,207.7632751,-29.9105206,-5.0034003
MsgID.LOCAL_VELOCITY,1527348171.5011592,8.4266348,-0.0642185,0.0068192
MsgID.GLOBAL_POSITION,1527348171.7465994,-122.3977901,37.7943689,5.0010000
MsgID.LOCAL_VELOCITY,1527348171.7465994,6.6500000,-0.0900000,0.0500000
MsgID.LOCAL_POSITION,1527348171.7528951,209.8287048,-29.9386864,-5.0016518
MsgID.LOCAL_VELOCITY,1527348171.7528951,6.6589584,-0.0965243,0.0588590
MsgID.STATE,1527348171.9717391,True,True
MsgID.GLOBAL_HOME,1527348171.9720769,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348172.0145051,-122.3977910,37.7943818,5.0070000
MsgID.LOCAL_VELOCITY,1527348172.0145051,5.3000000,-0.5900000,0.0400000
MsgID.LOCAL_POSITION,1527348172.0147424,211.2697449,-30.0178509,-5.0074792
MsgID.LOCAL_VELOCITY,1527348172.0147424,5.3090453,-0.5948043,0.0408116
MsgID.GLOBAL_POSITION,1527348172.2465420,-122.3977925,37.7943930,5.0060000
MsgID.LOCAL_VELOCITY,1527348172.2465420,5.1400000,-1.7900000,0.0300000
MsgID.LOCAL_POSITION,1527348172.2528682,212.5099792,-30.1548424,-5.0068994
MsgID.LOCAL_VELOCITY,1527348172.2528682,5.1437116,-1.7903444,0.0360047
MsgID.GLOBAL_POSITION,1527348172.4963686,-122.3977996,37.7944030,5.0060000
MsgID.LOCAL_VELOCITY,1527348172.4963686,4.4600000,-2.8500000,0.0600000
MsgID.LOCAL_POSITION,1527348172.5032353,213.6157837,-30.7885132,-5.0063658
MsgID.LOCAL_VELOCITY,1527348172.5032353,4.4627314,-2.8589692,0.0612768
MsgID.GLOBAL_POSITION,1527348172.7459650,-122.3978089,37.7944130,4.9970000
MsgID.LOCAL_VELOCITY,1527348172.7459650,3.2600000,-3.5700000,0.0500000
MsgID.LOCAL_POSITION,1527348172.7522240,214.7276917,-31.6160660,-4.9974084
MsgID.LOCAL_VELOCITY,1527348172.7522240,3.2631118,-3.5766668,0.0567117
MsgID.STATE,1527348172.9715984,True,True
MsgID.GLOBAL_HOME,1527348172.9720125,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348173.0145063,-122.3978205,37.7944182,4.9970000
MsgID.LOCAL_VELOCITY,1527348173.0145063,1.7900000,-3.7000000,0.0100000
MsgID.LOCAL_POSITION,1527348173.0147016,215.3134003,-32.6476059,-4.9979854
MsgID.LOCAL_VELOCITY,1527348173.0147016,1.7978669,-3.7053587,0.0135385
MsgID.GLOBAL_POSITION,1527348173.2474914,-122.3978320,37.7944190,5.0040000
MsgID.LOCAL_VELOCITY,1527348173.2474914,0.3800000,-3.1800000,-0.0200000
MsgID.LOCAL_POSITION,1527348173.2524040,215.3954926,-33.6789818,-5.0044923
MsgID.LOCAL_VELOCITY,1527348173.2524040,0.3746009,-3.1724212,-0.0283659
MsgID.GLOBAL_POSITION,1527348173.4963148,-122.3978378,37.7944205,5.0030000
MsgID.LOCAL_VELOCITY,1527348173.4963148,-0.6300000,-2.1900000,0.0000000
MsgID.LOCAL_POSITION,1527348173.5023339,215.5638580,-34.1880760,-5.0035119
MsgID.LOCAL_VELOCITY,1527348173.5023339,-0.6477845,-2.1849992,0.0091931
MsgID.GLOBAL_POSITION,1527348173.7474234,-122.3978410,37.7944188,4.9930000
MsgID.LOCAL_VELOCITY,1527348173.7474234,-1.4300000,-1.1200000,0.0000000
MsgID.LOCAL_POSITION,1527348173.7537582,215.3786621,-34.4658928,-4.9930987
MsgID.LOCAL_VELOCITY,1527348173.7537582,-1.4322413,-1.1181221,-0.0005708
MsgID.STATE,1527348173.9720984,True,True
MsgID.GLOBAL_HOME,1527348173.9724188,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348174.0145271,-122.3978451,37.7944148,4.9920000
MsgID.LOCAL_VELOCITY,1527348174.0145271,-1.9700000,-0.0200000,-0.0300000
MsgID.LOCAL_POSITION,1527348174.0147791,214.9220734,-34.8285980,-4.9929843
MsgID.LOCAL_VELOCITY,1527348174.0147791,-1.9729236,-0.0209044,-0.0329832
MsgID.GLOBAL_POSITION,1527348174.2478075,-122.3978445,37.7944088,4.9950000
MsgID.LOCAL_VELOCITY,1527348174.2478075,-1.8100000,0.7700000,-0.0300000
MsgID.LOCAL_POSITION,1527348174.2540019,214.2589264,-34.7803841,-4.9951830
MsgID.LOCAL_VELOCITY,1527348174.2540019,-1.8138188,0.7728693,-0.0308136
MsgID.GLOBAL_POSITION,1527348174.4961479,-122.3978414,37.7944047,4.9990000
MsgID.LOCAL_VELOCITY,1527348174.4961479,-0.9100000,0.9900000,0.0000000
MsgID.LOCAL_POSITION,1527348174.5386064,213.8109131,-34.4987068,-4.9992714
MsgID.LOCAL_VELOCITY,1527348174.5386064,-0.9140841,0.9904576,-0.0090729
MsgID.GLOBAL_POSITION,1527348174.7480581,-122.3978367,37.7944043,4.9990000
MsgID.LOCAL_VELOCITY,1527348174.7480581,0.5100000,0.7900000,0.0300000
MsgID.LOCAL_POSITION,1527348174.7541795,213.7624664,-34.0829811,-4.9994330
MsgID.LOCAL_VELOCITY,1527348174.7541795,0.5112121,0.7966524,0.0318810
MsgID.STATE,1527348174.9711378,True,True
MsgID.GLOBAL_HOME,1527348174.9731412,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348175.0145137,-122.3978353,37.7944066,4.9950000
MsgID.LOCAL_VELOCITY,1527348175.0145137,1.8000000,0.5900000,0.0000000
MsgID.LOCAL_POSITION,1527348175.0147157,214.0256500,-33.9565430,-4.9952879
MsgID.LOCAL_VELOCITY,1527348175.0147157,1.8263488,0.5968238,0.0027877
MsgID.GLOBAL_POSITION,1527348175.2472732,-122.3978339,37.7944119,4.9950000
MsgID.LOCAL_VELOCITY,1527348175.2472732,2.9800000,0.4100000,0.0000000
MsgID.LOCAL_POSITION,1527348175.2544472,214.6033325,-33.8388634,-4.9951620
MsgID.LOCAL_VELOCITY,1527348175.2544472,2.9848819,0.4198992,-0.0047660
MsgID.GLOBAL_POSITION,1527348175.4966955,-122.3978317,37.7944203,4.9990000
MsgID.LOCAL_VELOCITY,1527348175.4966955,4.0900000,0.2500000,-0.0100000
MsgID.LOCAL_POSITION,1527348175.5035291,215.5418549,-33.6433067,-4.9997230
MsgID.LOCAL_VELOCITY,1527348175.5035291,4.0990968,0.2522350,-0.0182491
MsgID.GLOBAL_POSITION,1527348175.7475855,-122.3978328,37.7944310,5.0000000
MsgID.LOCAL_VELOCITY,1527348175.7475855,5.1300000,0.0900000,0.0100000
MsgID.LOCAL_POSITION,1527348175.7530100,216.7266083,-33.7394257,-5.0001545
MsgID.LOCAL_VELOCITY,1527348175.7530100,5.1360917,0.0948223,0.0118611
MsgID.STATE,1527348175.9717579,True,True
MsgID.GLOBAL_HOME,1527348175.9721441,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348176.0144849,-122.3978313,37.7944455,4.9960000
MsgID.LOCAL_VELOCITY,1527348176.0144849,6.1200000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1527348176.0146592,218.3381042,-33.6032257,-4.9968038
MsgID.LOCAL_VELOCITY,1527348176.0146592,6.1205182,-0.0434611,-0.0071446
MsgID.GLOBAL_POSITION,1527348176.2480736,-122.3978332,37.7944609,4.9940000
MsgID.LOCAL_VELOCITY,1527348176.2480736,7.0500000,-0.1700000,-0.0100000
MsgID.LOCAL_POSITION,1527348176.2548094,220.0513458,-33.7704086,-4.9945779
MsgID.LOCAL_VELOCITY,1527348176.2548094,7.0503664,-0.1722089,-0.0118710
MsgID.GLOBAL_POSITION,1527348176.4968512,-122.3978347,37.7944774,4.9890000
MsgID.LOCAL_VELOCITY,1527348176.4968512,7.9400000,-0.2600000,-0.0700000
MsgID.LOCAL_POSITION,1527348176.5039320,221.8908081,-33.9079971,-4.9890151
MsgID.LOCAL_VELOCITY,1527348176.5039320,7.9460726,-0.2680101,-0.0790273
MsgID.GLOBAL_POSITION,1527348176.7489552,-122.3978344,37.7944943,4.9880000
MsgID.LOCAL_VELOCITY,1527348176.7489552,8.5400000,-0.3100000,-0.0900000
MsgID.LOCAL_POSITION,1527348176.7538116,223.8279877,-33.8861961,-4.9881773
MsgID.LOCAL_VELOCITY,1527348176.7538116,8.5579472,-0.3154900,-0.0911071
MsgID.STATE,1527348176.9716799,True,True
MsgID.GLOBAL_HOME,1527348176.9739609,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348177.0149081,-122.3978370,37.7945140,4.9850000
MsgID.LOCAL_VELOCITY,1527348177.0149081,8.7400000,-0.3400000,-0.0900000
MsgID.LOCAL_POSITION,1527348177.0152261,225.9717865,-34.1134338,-4.9854250
MsgID.LOCAL_VELOCITY,1527348177.0152261,8.7484274,-0.3403475,-0.0988554
MsgID.GLOBAL_POSITION,1527348177.2474892,-122.3978368,37.7945349,4.9830000
MsgID.LOCAL_VELOCITY,1527348177.2474892,8.8000000,-0.3300000,-0.0700000
MsgID.LOCAL_POSITION,1527348177.2543805,228.2802277,-34.0929947,-4.9832654
MsgID.LOCAL_VELOCITY,1527348177.2543805,8.8000431,-0.3323577,-0.0764868
MsgID.GLOBAL_POSITION,1527348177.5001597,-122.3978373,37.7945553,4.9900000
MsgID.LOCAL_VELOCITY,1527348177.5001597,8.8500000,-0.3400000,-0.1100000
MsgID.LOCAL_POSITION,1527348177.5050676,230.5535736,-34.1373711,-4.9908667
MsgID.LOCAL_VELOCITY,1527348177.5050676,8.8534174,-0.3413174,-0.1143728
MsgID.GLOBAL_POSITION,1527348177.7495999,-122.3978396,37.7945742,5.0000000
MsgID.LOCAL_VELOCITY,1527348177.7495999,8.8400000,-0.3500000,-0.0200000
MsgID.LOCAL_POSITION,1527348177.7548313,232.6951599,-34.3502960,-5.0010200
MsgID.LOCAL_VELOCITY,1527348177.7548313,8.8481340,-0.3538354,-0.0205680
MsgID.STATE,1527348177.9715116,True,True
MsgID.GLOBAL_HOME,1527348177.9740481,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348178.0146956,-122.3978412,37.7945927,5.0000000
MsgID.LOCAL_VELOCITY,1527348178.0146956,8.8400000,-0.3300000,0.0400000
MsgID.LOCAL_POSITION,1527348178.0151327,234.7912292,-34.4814568,-5.0009956
MsgID.LOCAL_VELOCITY,1527348178.0151327,8.8486671,-0.3358291,0.0413060
MsgID.GLOBAL_POSITION,1527348178.2483485,-122.3978406,37.7946131,5.0110000
MsgID.LOCAL_VELOCITY,1527348178.2483485,8.8700000,-0.3100000,0.0200000
MsgID.LOCAL_POSITION,1527348178.2550497,237.0150909,-34.4281197,-5.0124516
MsgID.LOCAL_VELOCITY,1527348178.2550497,8.8732920,-0.3143062,0.0243954
MsgID.GLOBAL_POSITION,1527348178.4979186,-122.3978410,37.7946348,5.0230000
MsgID.LOCAL_VELOCITY,1527348178.4979186,8.8400000,-0.3300000,0.1800000
MsgID.LOCAL_POSITION,1527348178.5049739,239.5177917,-34.4710312,-5.0227585
MsgID.LOCAL_VELOCITY,1527348178.5049739,8.8389759,-0.3349315,0.1942495
MsgID.GLOBAL_POSITION,1527348178.7498620,-122.3978420,37.7946538,5.0190000
MsgID.LOCAL_VELOCITY,1527348178.7498620,8.8500000,-0.3700000,0.1800000
MsgID.LOCAL_POSITION,1527348178.7546175,241.4869537,-34.5527649,-5.0195723
MsgID.LOCAL_VELOCITY,1527348178.7546175,8.8517475,-0.3706940,0.1825086
MsgID.STATE,1527348178.9726498,True,True
MsgID.GLOBAL_HOME,1527348178.9754639,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348179.0185013,-122.3978420,37.7946743,5.0180000
MsgID.LOCAL_VELOCITY,1527348179.0185013,8.8600000,-0.4000000,0.1700000
MsgID.LOCAL_POSITION,1527348179.0186810,243.7922974,-34.5572433,-5.0187201
MsgID.LOCAL_VELOCITY,1527348179.0186810,8.8688622,-0.4020163,0.1741100
MsgID.GLOBAL_POSITION,1527348179.2493918,-122.3978422,37.7946953,5.0180000
MsgID.LOCAL_VELOCITY,1527348179.2493918,8.8600000,-0.4700000,0.2000000
MsgID.LOCAL_POSITION,1527348179.2549994,246.0960236,-34.5751343,-5.0185900
MsgID.LOCAL_VELOCITY,1527348179.2549994,8.8613815,-0.4798325,0.2039977
MsgID.GLOBAL_POSITION,1527348179.5027537,-122.3978456,37.7947142,5.0140000
MsgID.LOCAL_VELOCITY,1527348179.5027537,8.6000000,-0.5800000,0.1200000
MsgID.LOCAL_POSITION,1527348179.5049698,248.2419586,-34.8778458,-5.0142732
MsgID.LOCAL_VELOCITY,1527348179.5049698,8.5809164,-0.5813036,0.1275701
MsgID.GLOBAL_POSITION,1527348179.7518408,-122.3978477,37.7947325,5.0030000
MsgID.LOCAL_VELOCITY,1527348179.7518408,6.9700000,-0.4400000,0.1200000
MsgID.LOCAL_POSITION,1527348179.7560818,250.2257385,-35.0608025,-5.0039978
MsgID.LOCAL_VELOCITY,1527348179.7560818,6.9745173,-0.4446841,0.1240137
MsgID.STATE,1527348179.9715617,True,True
MsgID.GLOBAL_HOME,1527348179.9740222,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348180.0146835,-122.3978482,37.7947466,4.9990000
MsgID.LOCAL_VELOCITY,1527348180.0146835,5.8300000,-0.8100000,0.0400000
MsgID.LOCAL_POSITION,1527348180.0148976,251.8714600,-35.1046066,-4.9996133
MsgID.LOCAL_VELOCITY,1527348180.0148976,5.8341851,-0.8647705,0.0524004
MsgID.GLOBAL_POSITION,1527348180.2537377,-122.3978514,37.7947585,4.9920000
MsgID.LOCAL_VELOCITY,1527348180.2537377,5.8600000,-1.9400000,-0.0100000
MsgID.LOCAL_POSITION,1527348180.2559578,253.1143799,-35.3914833,-4.9923296
MsgID.LOCAL_VELOCITY,1527348180.2559578,5.8685503,-1.9421661,-0.0179395
MsgID.GLOBAL_POSITION,1527348180.5046108,-122.3978591,37.7947703,4.9950000
MsgID.LOCAL_VELOCITY,1527348180.5046108,4.6200000,-2.4300000,-0.0400000
MsgID.LOCAL_POSITION,1527348180.5049229,254.4660187,-36.0900307,-4.9949555
MsgID.LOCAL_VELOCITY,1527348180.5049229,4.5790195,-2.4301553,-0.0367198
MsgID.GLOBAL_POSITION,1527348180.7544184,-122.3978641,37.7947789,4.9900000
MsgID.LOCAL_VELOCITY,1527348180.7544184,2.9000000,-2.1000000,-0.0500000
MsgID.LOCAL_POSITION,1527348180.7569551,255.4096527,-36.5331116,-4.9899993
MsgID.LOCAL_VELOCITY,1527348180.7569551,2.8507903,-2.0937569,-0.0641690
MsgID.STATE,1527348180.9734077,True,True
MsgID.GLOBAL_HOME,1527348180.9760323,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348181.0185149,-122.3978721,37.7947843,4.9920000
MsgID.LOCAL_VELOCITY,1527348181.0185149,2.1200000,-2.1200000,-0.1200000
MsgID.LOCAL_POSITION,1527348181.0186949,256.0101318,-37.2599564,-4.9926476
MsgID.LOCAL_VELOCITY,1527348181.0186949,2.1497750,-2.1466033,-0.1222688
MsgID.GLOBAL_POSITION,1527348181.2536304,-122.3978791,37.7947911,4.9920000
MsgID.LOCAL_VELOCITY,1527348181.2536304,3.0900000,-2.8300000,-0.1000000
MsgID.LOCAL_POSITION,1527348181.2560322,256.7810059,-37.8768768,-4.9926004
MsgID.LOCAL_VELOCITY,1527348181.2560322,3.1399546,-2.8649058,-0.1110094
MsgID.GLOBAL_POSITION,1527348181.5033643,-122.3978869,37.7947984,4.9920000
MsgID.LOCAL_VELOCITY,1527348181.5033643,3.6500000,-3.2900000,-0.0900000
MsgID.LOCAL_POSITION,1527348181.5079966,257.5871582,-38.5794067,-4.9923396
MsgID.LOCAL_VELOCITY,1527348181.5079966,3.6522131,-3.2980554,-0.1056238
MsgID.GLOBAL_POSITION,1527348181.7538409,-122.3978963,37.7948047,4.9850000
MsgID.LOCAL_VELOCITY,1527348181.7538409,3.1000000,-2.9100000,-0.0800000
MsgID.LOCAL_POSITION,1527348181.7565684,258.2818604,-39.4115067,-4.9854031
MsgID.LOCAL_VELOCITY,1527348181.7565684,3.0670917,-2.8878858,-0.0917878
MsgID.STATE,1527348181.9732425,True,True
MsgID.GLOBAL_HOME,1527348181.9753776,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348182.0185554,-122.3979034,37.7948114,4.9780000
MsgID.LOCAL_VELOCITY,1527348182.0185554,2.7500000,-2.1900000,-0.1500000
MsgID.LOCAL_POSITION,1527348182.0187757,259.0434875,-40.0348969,-4.9788704
MsgID.LOCAL_VELOCITY,1527348182.0187757,2.7912951,-2.1658251,-0.1652303
MsgID.GLOBAL_POSITION,1527348182.2533143,-122.3979088,37.7948192,4.9900000
MsgID.LOCAL_VELOCITY,1527348182.2533143,3.8800000,-1.5200000,-0.1300000
MsgID.LOCAL_POSITION,1527348182.2580049,259.8611450,-40.4927521,-4.9904771
MsgID.LOCAL_VELOCITY,1527348182.2580049,3.8823195,-1.5271503,-0.1376115
MsgID.GLOBAL_POSITION,1527348182.5048797,-122.3979114,37.7948293,4.9900000
MsgID.LOCAL_VELOCITY,1527348182.5048797,4.5400000,-0.4900000,-0.1300000
MsgID.LOCAL_POSITION,1527348182.5078611,261.0134277,-40.7278519,-4.9902949
MsgID.LOCAL_VELOCITY,1527348182.5078611,4.5495162,-0.4731051,-0.1316641
MsgID.GLOBAL_POSITION,1527348182.7551372,-122.3979111,37.7948403,4.9890000
MsgID.LOCAL_VELOCITY,1527348182.7551372,4.0300000,0.4700000,-0.1100000
MsgID.LOCAL_POSITION,1527348182.7574160,262.2397156,-40.6960907,-4.9898529
MsgID.LOCAL_VELOCITY,1527348182.7574160,3.9952288,0.4990379,-0.1184702
MsgID.STATE,1527348182.9743593,True,True
MsgID.GLOBAL_HOME,1527348182.9759674,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348183.0184996,-122.3979091,37.7948467,4.9910000
MsgID.LOCAL_VELOCITY,1527348183.0184996,2.5700000,0.9100000,-0.0800000
MsgID.LOCAL_POSITION,1527348183.0187569,262.9364014,-40.5077515,-4.9920702
MsgID.LOCAL_VELOCITY,1527348183.0187569,2.5247955,0.9237263,-0.0837613
MsgID.GLOBAL_POSITION,1527348183.2538736,-122.3979066,37.7948510,5.0040000
MsgID.LOCAL_VELOCITY,1527348183.2538736,1.7600000,0.6200000,-0.0400000
MsgID.LOCAL_POSITION,1527348183.2946365,263.4021606,-40.2943382,-5.0045562
MsgID.LOCAL_VELOCITY,1527348183.2946365,1.7740985,0.6149497,-0.0435965
MsgID.GLOBAL_POSITION,1527348183.5039988,-122.3979059,37.7948559,5.0110000
MsgID.LOCAL_VELOCITY,1527348183.5039988,2.7900000,-0.1600000,0.0200000
MsgID.LOCAL_POSITION,1527348183.5086792,263.9537354,-40.2367783,-5.0119634
MsgID.LOCAL_VELOCITY,1527348183.5086792,2.8136687,-0.1784393,0.0280825
MsgID.GLOBAL_POSITION,1527348183.7543566,-122.3979076,37.7948630,5.0180000
MsgID.LOCAL_VELOCITY,1527348183.7543566,3.5300000,-1.0400000,0.1100000
MsgID.LOCAL_POSITION,1527348183.7592976,264.7552795,-40.3922997,-5.0187769
MsgID.LOCAL_VELOCITY,1527348183.7592976,3.5506463,-1.0754029,0.1133223
MsgID.STATE,1527348183.9725847,True,True
MsgID.GLOBAL_HOME,1527348183.9768968,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348184.0185328,-122.3979118,37.7948727,5.0180000
MsgID.LOCAL_VELOCITY,1527348184.0185328,3.7000000,-1.9200000,0.1300000
MsgID.LOCAL_POSITION,1527348184.0187390,265.8377380,-40.7776375,-5.0185442
MsgID.LOCAL_VELOCITY,1527348184.0187390,3.7018538,-1.9419765,0.1287146
MsgID.GLOBAL_POSITION,1527348184.2537591,-122.3979178,37.7948804,5.0190000
MsgID.LOCAL_VELOCITY,1527348184.2537591,2.9100000,-2.0800000,0.1800000
MsgID.LOCAL_POSITION,1527348184.2582426,266.6725464,-41.2967758,-5.0191202
MsgID.LOCAL_VELOCITY,1527348184.2582426,2.9101520,-2.0854752,0.1870178
MsgID.GLOBAL_POSITION,1527348184.5052733,-122.3979231,37.7948843,5.0120000
MsgID.LOCAL_VELOCITY,1527348184.5052733,2.3600000,-2.0800000,0.1500000
MsgID.LOCAL_POSITION,1527348184.5508091,267.0975952,-41.7651482,-5.0127301
MsgID.LOCAL_VELOCITY,1527348184.5508091,2.3672078,-2.0861285,0.1520734
MsgID.GLOBAL_POSITION,1527348184.7558856,-122.3979279,37.7948918,5.0080000
MsgID.LOCAL_VELOCITY,1527348184.7558856,3.5700000,-2.4900000,0.1300000
MsgID.LOCAL_POSITION,1527348184.7580125,267.9306946,-42.1946564,-5.0084357
MsgID.LOCAL_VELOCITY,1527348184.7580125,3.5798266,-2.4929116,0.1357708
MsgID.STATE,1527348184.9742038,True,True
MsgID.GLOBAL_HOME,1527348184.9761531,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348185.0184920,-122.3979366,37.7949015,5.0060000
MsgID.LOCAL_VELOCITY,1527348185.0184920,4.4800000,-2.7500000,0.0700000
MsgID.LOCAL_POSITION,1527348185.0186720,269.0260315,-42.9791298,-5.0062509
MsgID.LOCAL_VELOCITY,1527348185.0186720,4.4916644,-2.7582641,0.0728128
MsgID.GLOBAL_POSITION,1527348185.2553411,-122.3979442,37.7949097,5.0090000
MsgID.LOCAL_VELOCITY,1527348185.2553411,4.1300000,-2.3200000,0.0500000
MsgID.LOCAL_POSITION,1527348185.2599077,269.9713440,-43.6621895,-5.0089478
MsgID.LOCAL_VELOCITY,1527348185.2599077,4.0768404,-2.2799292,0.0714101
MsgID.GLOBAL_POSITION,1527348185.5048628,-122.3979486,37.7949170,5.0050000
MsgID.LOCAL_VELOCITY,1527348185.5048628,2.8000000,-1.3800000,0.0100000
MsgID.LOCAL_POSITION,1527348185.5090883,270.7447510,-44.0431061,-5.0056944
MsgID.LOCAL_VELOCITY,1527348185.5090883,2.7689385,-1.3633091,0.0141858
MsgID.GLOBAL_POSITION,1527348185.7563293,-122.3979545,37.7949239,5.0040000
MsgID.LOCAL_VELOCITY,1527348185.7563293,2.2700000,-1.2600000,0.0400000
MsgID.LOCAL_POSITION,1527348185.7991147,271.5031738,-44.5591583,-5.0043693
MsgID.LOCAL_VELOCITY,1527348185.7991147,2.2729037,-1.2677116,0.0449862
MsgID.STATE,1527348185.9729879,True,True
MsgID.GLOBAL_HOME,1527348185.9765458,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348186.0225711,-122.3979586,37.7949310,5.0010000
MsgID.LOCAL_VELOCITY,1527348186.0225711,3.3400000,-1.8100000,0.0300000
MsgID.LOCAL_POSITION,1527348186.0227928,272.2825623,-44.9201851,-5.0016870
MsgID.LOCAL_VELOCITY,1527348186.0227928,3.3431361,-1.8191426,0.0303886
MsgID.GLOBAL_POSITION,1527348186.2554579,-122.3979620,37.7949378,5.0000000
MsgID.LOCAL_VELOCITY,1527348186.2554579,3.3900000,-1.8800000,0.0200000
MsgID.LOCAL_POSITION,1527348186.2596428,273.0422668,-45.2205925,-5.0005164
MsgID.LOCAL_VELOCITY,1527348186.2596428,3.3912745,-1.8800570,0.0226992
MsgID.GLOBAL_POSITION,1527348186.5065341,-122.3979666,37.7949444,4.9970000
MsgID.LOCAL_VELOCITY,1527348186.5065341,2.4100000,-1.6000000,0.0100000
MsgID.LOCAL_POSITION,1527348186.5096698,273.7761230,-45.6304474,-4.9975348
MsgID.LOCAL_VELOCITY,1527348186.5096698,2.4131842,-1.6034192,0.0149945
MsgID.GLOBAL_POSITION,1527348186.7548633,-122.3979724,37.7949492,4.9950000
MsgID.LOCAL_VELOCITY,1527348186.7548633,1.7900000,-0.7400000,0.0000000
MsgID.LOCAL_POSITION,1527348186.7985735,274.3127747,-46.1476364,-4.9958425
MsgID.LOCAL_VELOCITY,1527348186.7985735,1.7978979,-0.7415516,-0.0051012
MsgID.STATE,1527348186.9734914,True,True
MsgID.GLOBAL_HOME,1527348186.9765313,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348187.0185034,-122.3979716,37.7949541,4.9920000
MsgID.LOCAL_VELOCITY,1527348187.0185034,2.1800000,0.4900000,-0.0400000
MsgID.LOCAL_POSITION,1527348187.0186839,274.8659668,-46.0656433,-4.9919538
MsgID.LOCAL_VELOCITY,1527348187.0186839,2.1985717,0.5351834,-0.0472211
MsgID.GLOBAL_POSITION,1527348187.2571876,-122.3979664,37.7949596,4.9880000
MsgID.LOCAL_VELOCITY,1527348187.2571876,2.1000000,1.7700000,-0.0700000
MsgID.LOCAL_POSITION,1527348187.2618592,275.4610596,-45.6131897,-4.9887004
MsgID.LOCAL_VELOCITY,1527348187.2618592,2.1076787,1.7705389,-0.0797272
MsgID.GLOBAL_POSITION,1527348187.5070055,-122.3979608,37.7949632,4.9790000
MsgID.LOCAL_VELOCITY,1527348187.5070055,1.4700000,2.4000000,-0.1300000
MsgID.LOCAL_POSITION,1527348187.5120025,275.8629761,-45.1183968,-4.9793215
MsgID.LOCAL_VELOCITY,1527348187.5120025,1.4721084,2.4047315,-0.1373272
MsgID.GLOBAL_POSITION,1527348187.7573328,-122.3979542,37.7949649,4.9770000
MsgID.LOCAL_VELOCITY,1527348187.7573328,0.7600000,2.1900000,-0.1400000
MsgID.LOCAL_POSITION,1527348187.7620184,276.0550842,-44.5258904,-4.9774451
MsgID.LOCAL_VELOCITY,1527348187.7620184,0.7659029,2.1968482,-0.1494743
MsgID.STATE,1527348187.9725161,True,True
MsgID.GLOBAL_HOME,1527348187.9773540,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348188.0228171,-122.3979506,37.7949675,4.9810000
MsgID.LOCAL_VELOCITY,1527348188.0228171,0.8600000,1.8900000,-0.1600000
MsgID.LOCAL_POSITION,1527348188.0231330,276.3439026,-44.2072716,-4.9816914
MsgID.LOCAL_VELOCITY,1527348188.0231330,0.8654186,1.8970236,-0.1696786
MsgID.GLOBAL_POSITION,1527348188.2569265,-122.3979454,37.7949692,4.9850000
MsgID.LOCAL_VELOCITY,1527348188.2569265,2.2600000,1.9200000,-0.1500000
MsgID.LOCAL_POSITION,1527348188.2617292,276.5300903,-43.7486610,-4.9858022
MsgID.LOCAL_VELOCITY,1527348188.2617292,2.2645586,1.9236611,-0.1567879
MsgID.GLOBAL_POSITION,1527348188.5060549,-122.3979380,37.7949752,4.9930000
MsgID.LOCAL_VELOCITY,1527348188.5060549,3.3600000,1.5800000,-0.1200000
MsgID.LOCAL_POSITION,1527348188.5109677,277.2015076,-43.0875816,-4.9939904
MsgID.LOCAL_VELOCITY,1527348188.5109677,3.3637929,1.5819803,-0.1231267
MsgID.GLOBAL_POSITION,1527348188.7570479,-122.3979362,37.7949842,4.9910000
MsgID.LOCAL_VELOCITY,1527348188.7570479,3.3300000,0.8700000,-0.0800000
MsgID.LOCAL_POSITION,1527348188.7617974,278.2023315,-42.9307556,-4.9918847
MsgID.LOCAL_VELOCITY,1527348188.7617974,3.3342543,0.8740691,-0.0836758
MsgID.STATE,1527348188.9736013,True,True
MsgID.GLOBAL_HOME,1527348188.9771261,-122.3974533,37.7924804,0.0000000
